Publisher,Best Price,Type,Category,AS,DR,Top Country,Organic Traffic (top country),Traffic (top country),Ref Domains,Total Organic Traffic,Total Traffic,Link Follow,Best Niche Prices,Best Seller 1st,Referral Link 1st,Price 1st,Rating 1st,Best Seller 2nd,Referral Link 2nd,Price 2nd,Rating 2nd,Best Seller 3rd,Referral Link 3rd,Price 3rd,Rating 3rd
camelotintl.co.uk,21,Link Insertion,"Finance, Gambling and Betting, Games",4,16,,0,0,431,0,40,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,21,,Assisted Purchase,,41,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,54,
campus.sg,165,Link Insertion,Education,25,22,sg,369,513,896,1024,4897,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,165,8.5,Assisted Purchase,,185,,,,,
campusfocus.com.ng,354,Guest Post,Career and Employment,2,0,,0,0,102,0,0,dofollow,Crypto - 354,bazoom.com,https://app.bazoom.com/refer?ref=aSVUVs3AXAKnoqqa,354,7.5,Assisted Purchase,,390,,,,,
canbyherald.com,731,Guest Post,News and Media,5,0,,0,0,451,0,0,dofollow,,prnews.io,https://prnews.io/sites?i=3738683,731,10.0,Assisted Purchase,,805,,,,,
canmagazine.co.uk,40,Guest Post,News and Media,11,8,us,854,0,29,1183,276,dofollow,"Casino - 200, Finance&Trading - 200",collaborator.pro,https://collaborator.pro/?ref=quRNI8,40,9.0,Assisted Purchase,,60,,whitepress.com,https://www.whitepress.com/gihka,95,
cannaeffect.org,212,Guest Post,Health and Medicine,4,16,us,0,0,231,0,115,dofollow,"Casino - 212.4, Finance&Trading - 212.4, Adult - 212.4, Dating - 212.4, CBD - 212.4, Crypto - 212.4",bazoom.com,https://app.bazoom.com/refer?ref=aSVUVs3AXAKnoqqa,212,7.5,Assisted Purchase,,234,,,,,
canonpk.com,439,Guest Post,"Environment, Food, Home and Family",23,26,pk,58367,104849,148,58988,116211,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,439,8.5,Assisted Purchase,,483,,,,,
canonpk.com,433,Link Insertion,"Environment, Food, Home and Family",23,26,pk,58367,104849,148,58988,116211,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,433,8.5,Assisted Purchase,,477,,,,,
capandqueen.com,150,Guest Post,Automotive,16,15,us,103723,4117,73,109624,9434,dofollow,Finance&Trading - 190,collaborator.pro,https://collaborator.pro/?ref=quRNI8,150,9.0,Assisted Purchase,,170,,,,,
capcuttemplatess.in,40,Guest Post,"Hobbies and Leisure, Internet, Technology",9,65,bd,93,152,81,95,4000,dofollow,"Casino - 81.9, Finance&Trading - 286, CBD - 81.9, Crypto - 81.9",guestpostlinks.net,https://guestpostlinks.net/ref/11/,40,8.5,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,47,8.5,Assisted Purchase,,60,
capcuttemplatess.in,60,Link Insertion,"Hobbies and Leisure, Internet, Technology",9,65,bd,93,152,81,95,4000,dofollow,"Casino - 81.9, CBD - 81.9, Crypto - 81.9",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,60,8.5,Assisted Purchase,,80,,guestpostlinks.net,https://guestpostlinks.net/ref/11/,82,8.5
cape-coral-daily-breeze.com,595,Guest Post,News and Media,16,0,us,26,0,968,26,0,dofollow,,prnews.io,https://prnews.io/sites?i=3738683,595,10.0,Assisted Purchase,,655,,,,,
capitalpress.com,486,Guest Post,News and Media,38,0,us,10964,16803,6805,11896,18501,dofollow,,prnews.io,https://prnews.io/sites?i=3738683,486,10.0,Assisted Purchase,,535,,,,,
capmad.com,184,Guest Post,"Business, Finance, Travelling",26,13,in,1388,281,495,3423,7766,dofollow,Casino - 215,meup.com,https://meup.com/?ref=6807A674CEA1F,184,,Assisted Purchase,,204,,,,,
cappermag.com,118,Guest Post,Cryptocurrency,2,5,,0,0,77,0,44,dofollow,"Casino - 849.6, CBD - 849.6, Crypto - 849.6, Finance&Trading - 849.6",bazoom.com,https://app.bazoom.com/refer?ref=aSVUVs3AXAKnoqqa,118,7.5,Assisted Purchase,,138,,,,,
captaindroid.com,26,Link Insertion,"Marketing and Advertising, Programming, Technology",6,8,in,1,0,339,1,0,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,26,8.5,Assisted Purchase,,46,,,,,
captaindunes.com,110,Guest Post,"Entertainment, Shopping, Travelling",18,33,ae,51211,436,1220,51881,1595,dofollow,,meup.com,https://meup.com/?ref=6807A674CEA1F,110,,Assisted Purchase,,130,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,145,8.5
captaindunes.com,75,Link Insertion,"Entertainment, Shopping, Travelling",18,33,ae,51211,436,1220,51881,1595,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,75,8.5,Assisted Purchase,,95,,,,,
captionframe.com,17,Guest Post,"Entertainment, Internet, Miscellaneous",11,17,in,7878,5600,56,8084,6407,dofollow,"Casino - 34.9, Finance&Trading - 189, CBD - 34.9, Crypto - 34.9",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,17,8.5,guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5,Assisted Purchase,,37,
captionframe.com,17,Link Insertion,"Entertainment, Internet, Miscellaneous",11,17,in,7878,5600,56,8084,6407,dofollow,"Casino - 34.9, Finance&Trading - 189, CBD - 34.9, Crypto - 34.9",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,17,8.5,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,17,8.0,guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5
captionhive.com,83,Guest Post,"Culture, Lifestyle",9,25,us,98,798,70,109,1141,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,83,8.5,Assisted Purchase,,103,,,,,
captionloving.com,16,Guest Post,"Culture, Fashion, Movies",12,72,in,2140,240,13,3728,4766,dofollow,"Casino - 27.9, Finance&Trading - 189, CBD - 19.9, Crypto - 19.9",guestpostlinks.net,https://guestpostlinks.net/ref/11/,16,8.5,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,20,8.5,Assisted Purchase,,36,
captionloving.com,16,Link Insertion,"Culture, Fashion, Movies",12,72,in,2140,240,13,3728,4766,dofollow,"Casino - 27.9, Finance&Trading - 189, CBD - 19.9, Crypto - 19.9",guestpostlinks.net,https://guestpostlinks.net/ref/11/,16,8.5,Assisted Purchase,,36,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,105,8.5
captionnook.com,20,Guest Post,"Business, Hobbies and Leisure, Technology",0,52,us,3457,8016,13,7276,12737,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,20,8.5,Assisted Purchase,,40,,linksmanagement.com,https://www.linksmanagement.com/get-a-free-seo-report/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=11,52,5.0
captionnook.com,60,Link Insertion,"Business, Hobbies and Leisure, Technology",0,52,us,3457,8016,13,7276,12737,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,60,8.5,Assisted Purchase,,80,,,,,
captionnotes.com,29,Link Insertion,"Hobbies and Leisure, Internet, Miscellaneous",15,47,in,346,296,120,395,560,dofollow,"Casino - 41.9, CBD - 41.9, Crypto - 41.9",guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,33,8.5,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,41,
captionslogic.com,27,Guest Post,Automotive,20,46,in,3088,10976,75,4322,16552,dofollow,"Casino - 129, Finance&Trading - 129, CBD - 129, Crypto - 129",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,27,8.5,Assisted Purchase,,47,,linksmanagement.com,https://www.linksmanagement.com/get-a-free-seo-report/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=11,52,5.0
captionslogic.com,34,Link Insertion,Automotive,20,46,in,3088,10976,75,4322,16552,dofollow,"Casino - 129, Finance&Trading - 129, CBD - 129, Crypto - 129",linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,34,8.0,Assisted Purchase,,54,,meup.com,https://meup.com/?ref=6807A674CEA1F,109,
captionsstatus.com,135,Guest Post,Hobbies and Leisure,10,1,in,1348,3844,102,1369,3871,dofollow,"Casino - 225, Finance&Trading - 225, Dating - 225",collaborator.pro,https://collaborator.pro/?ref=quRNI8,135,9.0,Assisted Purchase,,155,,,,,
captiontimes.com,27,Guest Post,Technology,9,70,in,3320,4519,299,3707,9811,dofollow,"Casino - 56.9, Finance&Trading - 340, Dating - 340, CBD - 56.9, Crypto - 56.9, Medicine - 340",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,27,8.5,guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5,Assisted Purchase,,47,
captiontimes.com,28,Link Insertion,Technology,9,70,in,3320,4519,299,3707,9811,dofollow,"Casino - 56.9, CBD - 56.9, Crypto - 56.9",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,28,8.5,guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5,Assisted Purchase,,48,
captionwagon.com,20,Guest Post,"Health and Medicine, Hobbies and Leisure, Internet",11,45,us,1,0,92,1,289,dofollow,"Casino - 28.9, CBD - 28.9, Crypto - 28.9",guestpostlinks.net,https://guestpostlinks.net/ref/11/,20,8.5,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,25,8.5,Assisted Purchase,,40,
captionwagon.com,20,Link Insertion,"Health and Medicine, Hobbies and Leisure, Internet",11,45,us,1,0,92,1,289,dofollow,"Casino - 28.9, CBD - 28.9, Crypto - 28.9",guestpostlinks.net,https://guestpostlinks.net/ref/11/,20,8.5,Assisted Purchase,,40,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,54,8.5
captionwise.co.uk,29,Guest Post,"Entertainment, Hobbies and Leisure, Internet",16,42,fr,36,46,75,163,1979,dofollow,"Casino - 41.9, CBD - 41.9, Crypto - 41.9, Finance&Trading - 129",guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5,whitepress.com,https://www.whitepress.com/gihka,35,,Assisted Purchase,,49,
captionwise.co.uk,29,Link Insertion,"Entertainment, Hobbies and Leisure, Internet",16,42,fr,36,46,75,163,1979,dofollow,"Casino - 41.9, Finance&Trading - 129, CBD - 41.9, Crypto - 41.9",guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,34,8.0,Assisted Purchase,,49,
captivacurrent.com,595,Guest Post,News and Media,3,0,,0,0,184,0,0,dofollow,,prnews.io,https://prnews.io/sites?i=3738683,595,10.0,Assisted Purchase,,655,,,,,
carautonewz.com,35,Link Insertion,"Automotive, News and Media",3,9,,0,0,666,0,30,dofollow,,guestpostlinks.net,https://guestpostlinks.net/ref/11/,35,8.5,Assisted Purchase,,55,,,,,
carconciergepro.com,33,Link Insertion,"Automotive, Business, Internet",19,25,us,773,2614,692,830,3949,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,33,8.5,Assisted Purchase,,50,,,,,
cardeeply.com,311,Link Insertion,"Automotive, Transportation, Travelling",4,12,pl,0,0,211,0,728,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,311,,Assisted Purchase,,343,,,,,
cardtonic.com,90,Guest Post,Shopping,40,56,ng,56034,147278,2344,78935,261225,dofollow,Finance&Trading - 135,collaborator.pro,https://collaborator.pro/?ref=quRNI8,90,9.0,Assisted Purchase,,110,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,195,8.5
careerindia.com,375,Link Insertion,"Education, Finance, Society",54,51,in,387130,255637,6521,389314,268764,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,375,8.5,Assisted Purchase,,413,,,,,
carehomemagazine.co.uk,297,Guest Post,"Business, Lifestyle, Society",19,30,uk,212,0,144,212,486,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,297,8.5,Assisted Purchase,,327,,,,,
carehomemagazine.co.uk,198,Link Insertion,"Business, Lifestyle, Society",19,30,uk,212,0,144,212,486,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,198,8.5,Assisted Purchase,,218,,,,,
caring-attorneys.com,29,Guest Post,"Finance, Law, Society",2,13,au,0,0,76,0,0,dofollow,,guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,36,8.5,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,41,
caring-attorneys.com,35,Link Insertion,"Finance, Law, Society",2,13,au,0,0,76,0,0,dofollow,,guestpostlinks.net,https://guestpostlinks.net/ref/11/,35,8.5,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,43,8.5,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,49,
caringbridge.org,1385,Link Insertion,"Health and Medicine, Public service, Society",55,80,us,157432,2184659,38183,207592,2304439,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,1385,8.5,Assisted Purchase,,1524,,,,,
carlahallbakes.co.uk,22,Guest Post,"Hobbies and Leisure, Lifestyle, Technology",10,23,uk,41,0,10,56,333,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,22,8.5,Assisted Purchase,,42,,linksmanagement.com,https://www.linksmanagement.com/get-a-free-seo-report/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=11,56,5.0
carlahallbakes.co.uk,53,Link Insertion,"Hobbies and Leisure, Lifestyle, Technology",10,23,uk,41,0,10,56,333,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,53,8.5,Assisted Purchase,,73,,,,,
carlahallbakes.net,31,Guest Post,"Fashion, Food, Travelling",7,51,us,52,0,10,86,252,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,31,8.5,Assisted Purchase,,51,,linksmanagement.com,https://www.linksmanagement.com/get-a-free-seo-report/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=11,52,5.0
carlahallbakes.net,84,Link Insertion,"Fashion, Food, Travelling",7,51,us,52,0,10,86,252,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,84,8.5,Assisted Purchase,,104,,,,,
carmannews.net,13,Guest Post,Health and Medicine,7,56,br,184,0,312,233,464,dofollow,"Casino - 159, Finance&Trading - 495.6, CBD - 159, Crypto - 159",ereferer.com,https://ereferer.com,13,3.0,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,18,8.5,Assisted Purchase,,33,
carmannews.net,38,Link Insertion,Health and Medicine,7,56,br,184,0,312,233,464,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,38,8.5,Assisted Purchase,,58,,meup.com,https://meup.com/?ref=6807A674CEA1F,99,
carnivorestyle.com,104,Link Insertion,Food,32,54,us,4801,20261,2311,6136,32002,dofollow,,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,104,8.0,Assisted Purchase,,124,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,165,8.5
carolandkay.com,149,Link Insertion,Hobbies and Leisure,11,53,us,1571,0,371,1700,336,dofollow,,meup.com,https://meup.com/?ref=6807A674CEA1F,149,,Assisted Purchase,,169,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,750,8.5
carsthrive.com,103,Link Insertion,Automotive,4,60,ca,0,0,349,0,327,dofollow,,guestpostlinks.net,https://guestpostlinks.net/ref/11/,103,8.5,Assisted Purchase,,123,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,164,
carvedculture.com,423,Link Insertion,"E-commerce, Hobbies and Leisure, Music",32,27,us,39623,37393,894,69528,45831,dofollow,,Private Seller,,423,,,,,,,,,
casamigos.blog,18,Guest Post,"Culture, Food, Society",11,1,in,754,0,26,1256,1667,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,18,8.5,Assisted Purchase,,38,,,,,
casamigos.blog,60,Link Insertion,"Culture, Food, Society",11,1,in,754,0,26,1256,1667,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,60,8.5,Assisted Purchase,,80,,,,,
cascadebusnews.com,192,Link Insertion,News and Media,28,59,gh,4734,0,5115,6755,12255,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,192,,Assisted Purchase,,212,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,257,
cascademedicalboutique.com,104,Link Insertion,"Food, Health and Medicine, Lifestyle",2,2,,0,0,229,0,25,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,104,,Assisted Purchase,,124,,,,,
casinoandslotx.com,63,Guest Post,Games,15,60,fi,2,0,2593,2,507,dofollow,,collaborator.pro,https://collaborator.pro/?ref=quRNI8,63,9.0,Assisted Purchase,,83,,,,,
casproentertainment.co.uk,21,Guest Post,"Finance, Gambling and Betting, News and Media",5,17,,0,0,333,0,16,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,21,,Assisted Purchase,,41,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,54,
casproentertainment.co.uk,21,Link Insertion,"Finance, Gambling and Betting, News and Media",5,17,,0,0,333,0,16,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,21,,Assisted Purchase,,41,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,54,
castleshelfhouse.com,120,Guest Post,"Construction and Repairs, Home and Family, Real estate",23,45,ca,42,0,362,137,78,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,120,8.5,Assisted Purchase,,140,,,,,
castleshelfhouse.com,105,Link Insertion,"Construction and Repairs, Home and Family, Real estate",23,45,ca,42,0,362,137,78,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,105,8.5,Assisted Purchase,,125,,,,,
castnews.com.br,261,Guest Post,"Education, Music, Sports",27,34,br,4536,3354,421,4598,4041,dofollow,,collaborator.pro,https://collaborator.pro/?ref=quRNI8,261,9.0,Assisted Purchase,,288,,,,,
catbreedslist.com,66,Guest Post,Animals and Pets,26,30,ph,219,0,2172,449,10199,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,66,8.5,Assisted Purchase,,86,,,,,
catbreedslist.com,83,Link Insertion,Animals and Pets,26,30,ph,219,0,2172,449,10199,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,83,8.5,Assisted Purchase,,103,,,,,
catchinglife.co.uk,21,Guest Post,"Finance, Gambling and Betting",2,12,,0,0,572,0,40,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,21,,Assisted Purchase,,41,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,54,
catchinglife.co.uk,21,Link Insertion,"Finance, Gambling and Betting",2,12,,0,0,572,0,40,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,21,,Assisted Purchase,,41,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,54,
catcurless.co.uk,21,Guest Post,Finance,2,22,,0,0,322,0,15,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,21,,Assisted Purchase,,41,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,54,
catcurless.co.uk,21,Link Insertion,Finance,2,22,,0,0,322,0,15,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,21,,Assisted Purchase,,41,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,54,
catimes.co.uk,45,Link Insertion,News and Media,14,47,us,192,135,1459,367,376,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,45,8.5,Assisted Purchase,,65,,meup.com,https://meup.com/?ref=6807A674CEA1F,147,
catwisdom101.com,292,Link Insertion,"Art, Entertainment, Hobbies and Leisure",36,41,us,10162,5763,1867,14958,7527,dofollow,"CBD - 231, Casino - 231",Private Seller,,292,,,,,,,,,
cavemantraining.com,374,Link Insertion,Sports,27,42,us,1402,3206,1030,2663,9313,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,374,,Assisted Purchase,,412,,,,,
cbsdeals.net,14,Guest Post,"Health and Medicine, Home and Family, Technology",6,52,us,12,0,25,12,241,dofollow,,ereferer.com,https://ereferer.com,14,3.0,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,18,8.5,Assisted Purchase,,34,
cbsdeals.net,38,Link Insertion,"Health and Medicine, Home and Family, Technology",6,52,us,12,0,25,12,241,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,38,8.5,Assisted Purchase,,58,,,,,
cbustoday.6amcity.com,3732,Guest Post,News and Media,48,76,us,274116,345072,17859,289502,0,dofollow,,prnews.io,https://prnews.io/sites?i=3738683,3732,10.0,Assisted Purchase,,4106,,,,,
ccn.dynamics365portals.us,23,Guest Post,Business,39,65,us,46533,759251,7825,46994,29066,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,23,8.5,Assisted Purchase,,43,,linksmanagement.com,https://www.linksmanagement.com/get-a-free-seo-report/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=11,53,5.0
cdn.yoo.rs,27,Guest Post,News and Media,45,61,us,4260,32365,25214,29524,97,dofollow,"Casino - 45, Finance&Trading - 45, Dating - 45",collaborator.pro,https://collaborator.pro/?ref=quRNI8,27,9.0,Assisted Purchase,,47,,,,,
celebforum.com.de,23,Guest Post,"Culture, Entertainment, Hobbies and Leisure",11,89,de,6180,3692,7,6715,4829,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,23,8.5,Assisted Purchase,,43,,linksmanagement.com,https://www.linksmanagement.com/get-a-free-seo-report/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=11,48,5.0
celebforum.com.de,60,Link Insertion,"Culture, Entertainment, Hobbies and Leisure",11,89,de,6180,3692,7,6715,4829,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,60,8.5,Assisted Purchase,,80,,meup.com,https://meup.com/?ref=6807A674CEA1F,144,
